_id,popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,timeSignature,valence,_class,spotUrl,ytUrl._id,ytUrl.LinkName,ytUrl.type,ytUrl.url,dlink._id,dlink.LinkName,dlink.type,dlink.url,lyric._id,lyric.LinkName,lyric.type,lyric.url,artInfo._id,artInfo.LinkName,artInfo.type,artInfo.url,albInfo._id,albInfo.LinkName,albInfo.type,albInfo.url
Can't Tell Me Nothing,2,271600,0.012199999764561653,0.5960000157356262,0.6200000047683716,0,5,0.8199999928474426,-6.132999897003174,0,0.039000000804662704,80.02899932861328,4,0.10199999809265137,dev.eshanM.Musik.Song,64e09a30aea7d56b2f154f3d,64e09a30aea7d56b2f154f3e,Youtube,yt,null,64e09a30aea7d56b2f154f3f,Download : 9x,dlink,null,64e09a30aea7d56b2f154f40,Lyrics : Genius,lyric,null,64e09a31aea7d56b2f154f41,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a31aea7d56b2f154f42,Graduation,albInfo,https://open.spotify.com/album/5fPglEDz9YEwRgbLRvhCZy
Jesus Walks,72,193733,0.6140000224113464,0.6370000243186951,0.8339999914169312,0,3,0.31700000166893005,-4.685999870300293,0,0.3230000138282776,87.31199645996094,4,0.7149999737739563,dev.eshanM.Musik.Song,64e09a32aea7d56b2f154f43,64e09a32aea7d56b2f154f44,Youtube,yt,null,64e09a32aea7d56b2f154f45,Download : 9x,dlink,null,64e09a32aea7d56b2f154f46,Lyrics : Genius,lyric,null,64e09a32aea7d56b2f154f47,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a32aea7d56b2f154f48,The College Dropout,albInfo,https://open.spotify.com/album/4Uv86qWpGTxf7fU7lG5X6F
FML,66,236120,0.32899999618530273,0.5270000100135803,0.41499999165534973,0,5,0.19499999284744263,-7.184000015258789,1,0.13099999725818634,125.35700225830078,4,0.11999999731779099,dev.eshanM.Musik.Song,64e09a34aea7d56b2f154f49,64e09a34aea7d56b2f154f4a,Youtube,yt,null,64e09a34aea7d56b2f154f4b,Download : 9x,dlink,null,64e09a34aea7d56b2f154f4c,Lyrics : Genius,lyric,null,64e09a34aea7d56b2f154f4d,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a34aea7d56b2f154f4e,The Life Of Pablo,albInfo,https://open.spotify.com/album/7gsWAHLeT0w7es6FofOXk1
Paranoid,65,277907,0.11400000005960464,0.5870000123977661,0.6110000014305115,0.00009829999908106402,6,0.07649999856948853,-7.4079999923706055,1,0.10599999874830246,114.99099731445312,4,0.46399998664855957,dev.eshanM.Musik.Song,64e09a35aea7d56b2f154f4f,64e09a35aea7d56b2f154f50,Youtube,yt,null,64e09a36aea7d56b2f154f51,Download : 9x,dlink,null,64e09a36aea7d56b2f154f52,Lyrics : Genius,lyric,null,64e09a36aea7d56b2f154f53,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a36aea7d56b2f154f54,808s & Heartbreak,albInfo,https://open.spotify.com/album/3WFTGIO6E3Xh4paEOBY9OU
Oceanarium,53,139052,0.5400000214576721,0.4690000116825104,0.44999998807907104,0,1,0.11400000005960464,-8.949000358581543,0,0.1120000034570694,178.9739990234375,4,0.23399999737739563,dev.eshanM.Musik.Song,64e09a37aea7d56b2f154f55,64e09a37aea7d56b2f154f56,Youtube,yt,null,64e09a38aea7d56b2f154f57,Download : 9x,dlink,null,64e09a38aea7d56b2f154f58,Lyrics : Genius,lyric,null,64e09a38aea7d56b2f154f59,Apel8,artInfo,https://open.spotify.com/artist/6k8aNITazxXv9ZhVV0Pcn5,64e09a38aea7d56b2f154f5a,Oceanarium,albInfo,https://open.spotify.com/album/3V4yqr89yrVRomjc2NGyD2
New God Flow,53,294907,0.3930000066757202,0.49300000071525574,0.9139999747276306,0,3,0.3529999852180481,-2.9630000591278076,0,0.38600000739097595,173.69400024414062,4,0.5189999938011169,dev.eshanM.Musik.Song,64e09a39aea7d56b2f154f5b,64e09a3aaea7d56b2f154f5c,Youtube,yt,null,64e09a3aaea7d56b2f154f5d,Download : 9x,dlink,null,64e09a3aaea7d56b2f154f5e,Lyrics : Genius,lyric,null,64e09a3aaea7d56b2f154f5f,Pusha T,artInfo,https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy,64e09a3baea7d56b2f154f60,New God Flow,albInfo,https://open.spotify.com/album/3gFzpNzh1Kb48CwztWkeLu
Hey Mama,63,305067,0.059300001710653305,0.5830000042915344,0.7540000081062317,0,7,0.11299999803304672,-6.993000030517578,1,0.22300000488758087,95.78399658203125,4,0.34700000286102295,dev.eshanM.Musik.Song,64e09a3caea7d56b2f154f61,64e09a3caea7d56b2f154f62,Youtube,yt,null,64e09a3caea7d56b2f154f63,Download : 9x,dlink,null,64e09a3caea7d56b2f154f64,Lyrics : Genius,lyric,null,64e09a3caea7d56b2f154f65,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a3daea7d56b2f154f66,Late Registration,albInfo,https://open.spotify.com/album/5ll74bqtkcXlKE7wwkMq4g
All Falls Down,82,223507,0.14900000393390656,0.6570000052452087,0.734000027179718,0,8,0.13899999856948853,-4.831999778747559,0,0.48399999737739563,91.02999877929688,4,0.4339999854564667,dev.eshanM.Musik.Song,64e09a3eaea7d56b2f154f67,64e09a3eaea7d56b2f154f68,Youtube,yt,null,64e09a3eaea7d56b2f154f69,Download : 9x,dlink,null,64e09a3eaea7d56b2f154f6a,Lyrics : Genius,lyric,null,64e09a3eaea7d56b2f154f6b,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a3eaea7d56b2f154f6c,The College Dropout,albInfo,https://open.spotify.com/album/4Uv86qWpGTxf7fU7lG5X6F
Champion,0,167600,0.0031500000040978193,0.48100000619888306,0.5049999952316284,0,3,0.6700000166893005,-8.1899995803833,0,0.29600000381469727,98.33100128173828,4,0.7649999856948853,dev.eshanM.Musik.Song,64e09a40aea7d56b2f154f6d,64e09a40aea7d56b2f154f6e,Youtube,yt,null,64e09a40aea7d56b2f154f6f,Download : 9x,dlink,null,64e09a40aea7d56b2f154f70,Lyrics : Genius,lyric,null,64e09a40aea7d56b2f154f71,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a40aea7d56b2f154f72,Graduation,albInfo,https://open.spotify.com/album/3SZr5Pco2oqKFORCP3WNj9
Everything I Am,0,227893,0.46299999952316284,0.6309999823570251,0.6230000257492065,0.0000016999999843392288,8,0.1509999930858612,-6.968999862670898,1,0.26499998569488525,80.2300033569336,4,0.7649999856948853,dev.eshanM.Musik.Song,64e09a41aea7d56b2f154f73,64e09a42aea7d56b2f154f74,Youtube,yt,null,64e09a42aea7d56b2f154f75,Download : 9x,dlink,null,64e09a42aea7d56b2f154f76,Lyrics : Genius,lyric,null,64e09a42aea7d56b2f154f77,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a42aea7d56b2f154f78,Graduation,albInfo,https://open.spotify.com/album/5fPglEDz9YEwRgbLRvhCZy
Heard 'Em Say,67,203733,0.05350000038743019,0.7440000176429749,0.6959999799728394,0.04540000110864639,7,0.12800000607967377,-8.312999725341797,0,0.16200000047683716,95.06999969482422,4,0.5630000233650208,dev.eshanM.Musik.Song,64e09a43aea7d56b2f154f79,64e09a43aea7d56b2f154f7a,Youtube,yt,null,64e09a43aea7d56b2f154f7b,Download : 9x,dlink,null,64e09a43aea7d56b2f154f7c,Lyrics : Genius,lyric,null,64e09a44aea7d56b2f154f7d,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a44aea7d56b2f154f7e,Late Registration,albInfo,https://open.spotify.com/album/5ll74bqtkcXlKE7wwkMq4g
Real Friends,66,251573,0.2619999945163727,0.4410000145435333,0.7440000176429749,0.0003819999983534217,6,0.1379999965429306,-6.248000144958496,0,0.47600001096725464,81.39600372314453,4,0.12399999797344208,dev.eshanM.Musik.Song,64e09a45aea7d56b2f154f7f,64e09a45aea7d56b2f154f80,Youtube,yt,null,64e09a45aea7d56b2f154f81,Download : 9x,dlink,null,64e09a45aea7d56b2f154f82,Lyrics : Genius,lyric,null,64e09a46aea7d56b2f154f83,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a46aea7d56b2f154f84,The Life Of Pablo,albInfo,https://open.spotify.com/album/7gsWAHLeT0w7es6FofOXk1
Mercy,74,329320,0.06849999725818634,0.5630000233650208,0.4959999918937683,0.000058000001445179805,6,0.17299999296665192,-9.380999565124512,0,0.4059999883174896,139.9929962158203,4,0.4259999990463257,dev.eshanM.Musik.Song,64e09a47aea7d56b2f154f85,64e09a47aea7d56b2f154f86,Youtube,yt,null,64e09a47aea7d56b2f154f87,Download : 9x,dlink,null,64e09a48aea7d56b2f154f88,Lyrics : Genius,lyric,null,64e09a48aea7d56b2f154f89,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a48aea7d56b2f154f8a,Mercy,albInfo,https://open.spotify.com/album/0hmFRR0pDSZIAvoJqEFSKv
Use This Gospel,61,213878,0.6140000224113464,0.6110000014305115,0.45899999141693115,0,0,0.12600000202655792,-3.9260001182556152,0,0.0421999990940094,148.27999877929688,4,0.1770000010728836,dev.eshanM.Musik.Song,64e09a49aea7d56b2f154f8b,64e09a49aea7d56b2f154f8c,Youtube,yt,null,64e09a49aea7d56b2f154f8d,Download : 9x,dlink,null,64e09a4aaea7d56b2f154f8e,Lyrics : Genius,lyric,null,64e09a4aaea7d56b2f154f8f,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a4aaea7d56b2f154f90,JESUS IS KING,albInfo,https://open.spotify.com/album/0FgZKfoU2Br5sHOfvZKTI9
Selah,63,164620,0.6470000147819519,0.4819999933242798,0.6179999709129333,0.0008590000215917826,9,0.3199999928474426,-5.672999858856201,0,0.19699999690055847,90.07599639892578,3,0.1459999978542328,dev.eshanM.Musik.Song,64e09a4baea7d56b2f154f91,64e09a4baea7d56b2f154f92,Youtube,yt,null,64e09a4baea7d56b2f154f93,Download : 9x,dlink,null,64e09a4baea7d56b2f154f94,Lyrics : Genius,lyric,null,64e09a4caea7d56b2f154f95,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a4caea7d56b2f154f96,JESUS IS KING,albInfo,https://open.spotify.com/album/0FgZKfoU2Br5sHOfvZKTI9
Follow God,78,104591,0.0002479999966453761,0.5289999842643738,0.8999999761581421,0.000012100000276404899,1,0.04259999841451645,-3.503000020980835,1,0.4180000126361847,180.29100036621094,4,0.4339999854564667,dev.eshanM.Musik.Song,64e09a4daea7d56b2f154f97,64e09a4daea7d56b2f154f98,Youtube,yt,null,64e09a4daea7d56b2f154f99,Download : 9x,dlink,null,64e09a4daea7d56b2f154f9a,Lyrics : Genius,lyric,null,64e09a4eaea7d56b2f154f9b,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a4eaea7d56b2f154f9c,JESUS IS KING,albInfo,https://open.spotify.com/album/0FgZKfoU2Br5sHOfvZKTI9
American Boy,10,284733,0.17100000381469727,0.7269999980926514,0.7289999723434448,0,0,0.07000000029802322,-2.990000009536743,1,0.32600000500679016,117.93199920654297,4,0.5120000243186951,dev.eshanM.Musik.Song,64e09a4faea7d56b2f154f9d,64e09a4faea7d56b2f154f9e,Youtube,yt,null,64e09a4faea7d56b2f154f9f,Download : 9x,dlink,null,64e09a4faea7d56b2f154fa0,Lyrics : Genius,lyric,null,64e09a4faea7d56b2f154fa1,Estelle,artInfo,https://open.spotify.com/artist/5T0MSzX9RC5NA6gAI6irSn,64e09a50aea7d56b2f154fa2,Shine,albInfo,https://open.spotify.com/album/5y4Ikuc4sLtNOpanoKKqwo
Hold My Liquor,67,326947,0.01940000057220459,0.4970000088214874,0.32199999690055847,0.000007720000212430023,8,0.11500000208616257,-10.357999801635742,1,0.0333000011742115,106.97599792480469,4,0.03999999910593033,dev.eshanM.Musik.Song,64e09a51aea7d56b2f154fa3,64e09a51aea7d56b2f154fa4,Youtube,yt,null,64e09a51aea7d56b2f154fa5,Download : 9x,dlink,null,64e09a51aea7d56b2f154fa6,Lyrics : Genius,lyric,null,64e09a52aea7d56b2f154fa7,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a52aea7d56b2f154fa8,Yeezus,albInfo,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK
No Te Veo,54,146928,0.08860000222921371,0.6510000228881836,0.5690000057220459,0,1,0.3019999861717224,-7.919000148773193,1,0.3779999911785126,159.9290008544922,4,0.4690000116825104,dev.eshanM.Musik.Song,64e09a53aea7d56b2f154fa9,64e09a53aea7d56b2f154faa,Youtube,yt,null,64e09a53aea7d56b2f154fab,Download : 9x,dlink,null,64e09a53aea7d56b2f154fac,Lyrics : Genius,lyric,null,64e09a54aea7d56b2f154fad,Amaru Cloud,artInfo,https://open.spotify.com/artist/06ezMzQs6hP65feMAjteNY,64e09a54aea7d56b2f154fae,No Te Veo,albInfo,https://open.spotify.com/album/0wT5Pk945dl41rZGzS7J04
I'm In It,60,234853,0.14100000262260437,0.48500001430511475,0.6039999723434448,0,1,0.06679999828338623,-4.591000080108643,1,0.3449999988079071,170.33700561523438,4,0.44999998807907104,dev.eshanM.Musik.Song,64e09a55aea7d56b2f154faf,64e09a55aea7d56b2f154fb0,Youtube,yt,null,64e09a55aea7d56b2f154fb1,Download : 9x,dlink,null,64e09a55aea7d56b2f154fb2,Lyrics : Genius,lyric,null,64e09a55aea7d56b2f154fb3,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a55aea7d56b2f154fb4,Yeezus,albInfo,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK
Black Skinhead,77,188013,0.0010999999940395355,0.765999972820282,0.8090000152587891,0,1,0.1679999977350235,-6.123000144958496,1,0.27900001406669617,130.1269989013672,4,0.32499998807907104,dev.eshanM.Musik.Song,64e09a56aea7d56b2f154fb5,64e09a57aea7d56b2f154fb6,Youtube,yt,null,64e09a57aea7d56b2f154fb7,Download : 9x,dlink,null,64e09a57aea7d56b2f154fb8,Lyrics : Genius,lyric,null,64e09a57aea7d56b2f154fb9,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a57aea7d56b2f154fba,Yeezus,albInfo,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK
Good Life,0,207000,0.003759999992325902,0.4350000023841858,0.8019999861717224,0,1,0.46700000762939453,-6.870999813079834,1,0.3240000009536743,84.26699829101562,4,0.45399999618530273,dev.eshanM.Musik.Song,64e09a58aea7d56b2f154fbb,64e09a59aea7d56b2f154fbc,Youtube,yt,null,64e09a59aea7d56b2f154fbd,Download : 9x,dlink,null,64e09a59aea7d56b2f154fbe,Lyrics : Genius,lyric,null,64e09a59aea7d56b2f154fbf,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a59aea7d56b2f154fc0,Graduation,albInfo,https://open.spotify.com/album/3SZr5Pco2oqKFORCP3WNj9
Powerful,5,137114,0.02710000053048134,0.6779999732971191,0.6050000190734863,0.14900000393390656,8,0.3409999907016754,-8.475000381469727,0,0.05429999902844429,156.01400756835938,4,0.5260000228881836,dev.eshanM.Musik.Song,64e09a5aaea7d56b2f154fc1,64e09a5aaea7d56b2f154fc2,Youtube,yt,null,64e09a5aaea7d56b2f154fc3,Download : 9x,dlink,null,64e09a5baea7d56b2f154fc4,Lyrics : Genius,lyric,null,64e09a5baea7d56b2f154fc5,Fin Frost,artInfo,https://open.spotify.com/artist/5fT7cL8Fr9F0k1tmIn9DmY,64e09a5baea7d56b2f154fc6,Defrosting,albInfo,https://open.spotify.com/album/099gqjCj2ShEU8lYFcI9oL
Monster,73,378893,0.0024399999529123306,0.628000020980835,0.6919999718666077,0.012900000438094139,2,0.6679999828338623,-5.639999866485596,1,0.20200000703334808,124.88700103759766,5,0.09629999846220016,dev.eshanM.Musik.Song,64e09a5caea7d56b2f154fc7,64e09a5caea7d56b2f154fc8,Youtube,yt,null,64e09a5caea7d56b2f154fc9,Download : 9x,dlink,null,64e09a5caea7d56b2f154fca,Lyrics : Genius,lyric,null,64e09a5caea7d56b2f154fcb,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a5caea7d56b2f154fcc,My Beautiful Dark Twisted Fantasy,albInfo,https://open.spotify.com/album/20r762YmB5HeofjMCiPMLv
No More Parties In LA,73,374413,0.2460000067949295,0.5080000162124634,0.9210000038146973,0,5,0.22100000083446503,-1.6440000534057617,1,0.30300000309944153,93.05799865722656,4,0.6809999942779541,dev.eshanM.Musik.Song,64e09a5eaea7d56b2f154fcd,64e09a5eaea7d56b2f154fce,Youtube,yt,null,64e09a5eaea7d56b2f154fcf,Download : 9x,dlink,null,64e09a5eaea7d56b2f154fd0,Lyrics : Genius,lyric,null,64e09a5eaea7d56b2f154fd1,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a5eaea7d56b2f154fd2,The Life Of Pablo,albInfo,https://open.spotify.com/album/7gsWAHLeT0w7es6FofOXk1
Gorgeous,85,209680,0.07129999995231628,0.800000011920929,0.5350000262260437,0.000009479999789618887,7,0.21299999952316284,-6.684000015258789,1,0.13500000536441803,92.0270004272461,4,0.45100000500679016,dev.eshanM.Musik.Song,64e09b75aea7d56b2f155279,64e09b75aea7d56b2f15527a,Youtube,yt,null,64e09b75aea7d56b2f15527b,Download : 9x,dlink,null,64e09b75aea7d56b2f15527c,Lyrics : Genius,lyric,null,64e09b76aea7d56b2f15527d,Taylor Swift,artInfo,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,64e09b76aea7d56b2f15527e,reputation,albInfo,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv
Vacant,28,128008,0.0957999974489212,0.7260000109672546,0.6600000262260437,0,0,0.10400000214576721,-8.496999740600586,0,0.18400000035762787,134.89300537109375,4,0.17599999904632568,dev.eshanM.Musik.Song,64e09a61aea7d56b2f154fd9,64e09a61aea7d56b2f154fda,Youtube,yt,null,64e09a61aea7d56b2f154fdb,Download : 9x,dlink,null,64e09a61aea7d56b2f154fdc,Lyrics : Genius,lyric,null,64e09a62aea7d56b2f154fdd,Forres,artInfo,https://open.spotify.com/artist/7dJiFAgmEBOMap2cPEQ4fd,64e09a62aea7d56b2f154fde,Alter Ego,albInfo,https://open.spotify.com/album/7qudq45SJekDbOe8aJpSlV
Cold.1,0,216253,0.007280000019818544,0.4350000023841858,0.8849999904632568,0,4,0.20999999344348907,-4.14300012588501,0,0.13199999928474426,106.70600128173828,5,0.5360000133514404,dev.eshanM.Musik.Song,64e09a63aea7d56b2f154fdf,64e09a63aea7d56b2f154fe0,Youtube,yt,null,64e09a63aea7d56b2f154fe1,Download : 9x,dlink,null,64e09a63aea7d56b2f154fe2,Lyrics : Genius,lyric,null,64e09a63aea7d56b2f154fe3,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a64aea7d56b2f154fe4,Kanye West Presents Good Music Cruel Summer,albInfo,https://open.spotify.com/album/0cGgwoMge4N2zpTiP2GU6d
New Slaves,67,256093,0.16500000655651093,0.5059999823570251,0.5899999737739563,0.000010900000233959872,1,0.09600000083446503,-4.322000026702881,1,0.07599999755620956,141.0989990234375,4,0.35899999737739563,dev.eshanM.Musik.Song,64e09a65aea7d56b2f154fe5,64e09a65aea7d56b2f154fe6,Youtube,yt,null,64e09a65aea7d56b2f154fe7,Download : 9x,dlink,null,64e09a65aea7d56b2f154fe8,Lyrics : Genius,lyric,null,64e09a65aea7d56b2f154fe9,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a65aea7d56b2f154fea,Yeezus,albInfo,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK
Send It Up,59,178040,0.2919999957084656,0.5789999961853027,0.5440000295639038,0.00007409999670926481,9,0.28200000524520874,-5.192999839782715,1,0.35199999809265137,93.56199645996094,4,0.36500000953674316,dev.eshanM.Musik.Song,64e09a66aea7d56b2f154feb,64e09a67aea7d56b2f154fec,Youtube,yt,null,64e09a67aea7d56b2f154fed,Download : 9x,dlink,null,64e09a67aea7d56b2f154fee,Lyrics : Genius,lyric,null,64e09a67aea7d56b2f154fef,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a67aea7d56b2f154ff0,Yeezus,albInfo,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK
great escape!,31,167251,0.026100000366568565,0.4580000042915344,0.7979999780654907,0,11,0.06539999693632126,-5.693999767303467,0,0.06599999964237213,154.9459991455078,4,0.30799999833106995,dev.eshanM.Musik.Song,64e09a68aea7d56b2f154ff1,64e09a68aea7d56b2f154ff2,Youtube,yt,null,64e09a69aea7d56b2f154ff3,Download : 9x,dlink,null,64e09a69aea7d56b2f154ff4,Lyrics : Genius,lyric,null,64e09a69aea7d56b2f154ff5,skinnyboyash,artInfo,https://open.spotify.com/artist/32pQNTraimx32l59rOa6Ob,64e09a69aea7d56b2f154ff6,great escape!,albInfo,https://open.spotify.com/album/6kFOV3ltXNxGk1sVURsAEV
Good Morning,1,195093,0.07909999787807465,0.47999998927116394,0.6309999823570251,0.0001049999991664663,7,0.14900000393390656,-5.48799991607666,1,0.11599999666213989,84.16400146484375,4,0.5149999856948853,dev.eshanM.Musik.Song,64e09a6baea7d56b2f154ff7,64e09a6baea7d56b2f154ff8,Youtube,yt,null,64e09a6baea7d56b2f154ff9,Download : 9x,dlink,null,64e09a6baea7d56b2f154ffa,Lyrics : Genius,lyric,null,64e09a6baea7d56b2f154ffb,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a6baea7d56b2f154ffc,Graduation,albInfo,https://open.spotify.com/album/5fPglEDz9YEwRgbLRvhCZy
Big Brother,0,287573,0.21400000154972076,0.49799999594688416,0.7419999837875366,0,11,0.0640999972820282,-6.248000144958496,0,0.2590000033378601,78.4280014038086,4,0.3019999861717224,dev.eshanM.Musik.Song,64e09a6caea7d56b2f154ffd,64e09a6daea7d56b2f154ffe,Youtube,yt,null,64e09a6daea7d56b2f154fff,Download : 9x,dlink,null,64e09a6daea7d56b2f155000,Lyrics : Genius,lyric,null,64e09a6daea7d56b2f155001,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a6daea7d56b2f155002,Graduation,albInfo,https://open.spotify.com/album/5fPglEDz9YEwRgbLRvhCZy
Drive Slow,61,272227,0.03060000017285347,0.5929999947547913,0.5929999947547913,0.000009940000381902792,11,0.2290000021457672,-8.215999603271484,1,0.289000004529953,81.29100036621094,1,0.4880000054836273,dev.eshanM.Musik.Song,64e09a6eaea7d56b2f155003,64e09a6eaea7d56b2f155004,Youtube,yt,null,64e09a6faea7d56b2f155005,Download : 9x,dlink,null,64e09a6faea7d56b2f155006,Lyrics : Genius,lyric,null,64e09a6faea7d56b2f155007,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a6faea7d56b2f155008,Late Registration,albInfo,https://open.spotify.com/album/5ll74bqtkcXlKE7wwkMq4g
Late,59,230493,0.19699999690055847,0.33399999141693115,0.8429999947547913,0.000003950000063923653,10,0.29499998688697815,-5.927999973297119,0,0.17299999296665192,75.28099822998047,4,0.6159999966621399,dev.eshanM.Musik.Song,64e09a70aea7d56b2f155009,64e09a70aea7d56b2f15500a,Youtube,yt,null,64e09a71aea7d56b2f15500b,Download : 9x,dlink,null,64e09a71aea7d56b2f15500c,Lyrics : Genius,lyric,null,64e09a71aea7d56b2f15500d,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a71aea7d56b2f15500e,Late Registration,albInfo,https://open.spotify.com/album/5ll74bqtkcXlKE7wwkMq4g
Ghost Town,78,271387,0.09690000116825104,0.5730000138282776,0.5450000166893005,0,7,0.32899999618530273,-4.247000217437744,0,0.02879999950528145,83.37799835205078,4,0.296999990940094,dev.eshanM.Musik.Song,64e09a72aea7d56b2f15500f,64e09a72aea7d56b2f155010,Youtube,yt,null,64e09a72aea7d56b2f155011,Download : 9x,dlink,null,64e09a72aea7d56b2f155012,Lyrics : Genius,lyric,null,64e09a72aea7d56b2f155013,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a73aea7d56b2f155014,ye,albInfo,https://open.spotify.com/album/2Ek1q2haOnxVqhvVKqMvJe
Drift Off,43,160007,0.11400000005960464,0.7749999761581421,0.550000011920929,0,6,0.09109999984502792,-11.593000411987305,0,0.06889999657869339,96.02300262451172,4,0.5080000162124634,dev.eshanM.Musik.Song,64e09a73aea7d56b2f155015,64e09a74aea7d56b2f155016,Youtube,yt,null,64e09a74aea7d56b2f155017,Download : 9x,dlink,null,64e09a74aea7d56b2f155018,Lyrics : Genius,lyric,null,64e09a74aea7d56b2f155019,Icey AK,artInfo,https://open.spotify.com/artist/1vMntGx4aPFwcL4HnhyCWR,64e09a74aea7d56b2f15501a,Drift Off,albInfo,https://open.spotify.com/album/2XhuRDAo9458MGsVRjbgcf
Say You Will,58,377600,0.5419999957084656,0.6029999852180481,0.4009999930858612,0.22499999403953552,0,0.10300000011920929,-10.154999732971191,0,0.03060000017285347,172.63299560546875,4,0.34700000286102295,dev.eshanM.Musik.Song,64e09a75aea7d56b2f15501b,64e09a75aea7d56b2f15501c,Youtube,yt,null,64e09a76aea7d56b2f15501d,Download : 9x,dlink,null,64e09a76aea7d56b2f15501e,Lyrics : Genius,lyric,null,64e09a76aea7d56b2f15501f,Kanye West,artInfo,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,64e09a76aea7d56b2f155020,808s & Heartbreak,albInfo,https://open.spotify.com/album/3WFTGIO6E3Xh4paEOBY9OU
All In,44,112779,0.23000000417232513,0.5889999866485596,0.5059999823570251,0,11,0.25200000405311584,-9.034000396728516,1,0.08630000054836273,88.7979965209961,4,0.11999999731779099,dev.eshanM.Musik.Song,64e09a77aea7d56b2f155021,64e09a77aea7d56b2f155022,Youtube,yt,null,64e09a77aea7d56b2f155023,Download : 9x,dlink,null,64e09a78aea7d56b2f155024,Lyrics : Genius,lyric,null,64e09a78aea7d56b2f155025,Christian LaNeve,artInfo,https://open.spotify.com/artist/5vzL5RweF1ey25S8BNptNP,64e09a78aea7d56b2f155026,All In,albInfo,https://open.spotify.com/album/2Izy2VVhzAtbdItWVKB4Vi
